true,pred_raw,pred_smoothed
-198.11818,-200.50807865079597,-198.38873742854497
-198.57785,-197.45210202698019,-198.28962583590618
-198.63461,-195.93064364171715,-197.91189311457947
-198.9169,-197.13614530636326,-197.81516243185902
-198.83917,-197.45251801181476,-197.79013122163622
-198.50233,-196.61443874643103,-197.60724474883472
-197.72493,-192.70593709514242,-196.70656333209664
-197.56673,-194.58810049106836,-196.29461616739513
-198.08203,-193.99518100259104,-195.83121910441298
-197.9759,-192.26973723421963,-195.10967278638861
-198.21521,-196.69621941219404,-195.33785252708236
-197.93062,-199.71494151293774,-196.1098189850367
-198.15009,-196.24411697407945,-196.1117063788756
-198.04071,-194.1628923531516,-195.71912659586087
-198.75,-193.54753513475538,-195.2686567576966
-198.40967,-198.50664653956304,-195.82879613946756
-199.01648,-197.63749102020103,-196.14414799402425
-197.97856,-195.55254227960612,-196.01837616576387
-198.57158,-193.8909791258936,-195.596145646806
-197.70348,-196.1927925758096,-195.67443181672508
-198.56564,-195.25415374451785,-195.56468584400494
-197.93588,-197.0572011022072,-195.81526528306767
-199.02223,-196.32118812098116,-195.89081152046697
-198.14594,-193.43004200454695,-195.40698997664302
-199.16756,-196.14594833204967,-195.5113472486502
-198.30959,-195.45586326740377,-195.47110648752727
-198.15433,-199.4780584787627,-196.2025761289747
-197.84634,-201.4275263742461,-197.19822026218685
-198.27138,-198.315622894741,-197.4557234101033
-197.19556,-199.26972922918864,-197.85418015830706
-197.10722,-204.13470754311314,-199.11543149470657
-197.42015,-203.57823532588415,-200.08150811640073
-196.59149,-202.78776456648572,-200.7488080077821
-196.29324,-202.8122956773995,-201.31437139646172
-195.87619,-202.00543092770783,-201.63415268166014
-196.36153,-199.90201735063712,-201.49723972548793
-195.74458,-197.52520508541164,-200.91879367684703
-195.9183,-194.8491268226004,-199.90786162159944
-195.70096,-199.04900198442272,-199.83639558960516
-196.01761,-199.23212419729964,-199.80542738808455
-195.88025,-198.11667729271701,-199.56267520107434
-196.66891,-196.09248882806787,-198.96699014222915
-196.09831,-197.8740225897529,-198.79423164614312
-196.89435,-200.77041706748255,-199.1954101245181
-196.41588,-200.0337063475319,-199.39613972464093
-197.34198,-199.59092995993115,-199.48097885332513
-196.76788,-200.519263737431,-199.72718147635038
-197.72818,-197.2485120438364,-199.31308360182868
-196.95535,-198.5406074026285,-199.20251672605664
-198.30751,-198.22857897085973,-199.04705306141096
-198.07169,-200.18589749279022,-199.28483327130925
-198.48915,-197.60351017425387,-198.99579229301975
-197.91951,-199.10246956022308,-199.03254856275174
-198.67819,-199.2001085391195,-199.0815717571997
-198.1449,-200.44417167305704,-199.35883790796987
-198.6551,-198.6502437928731,-199.25343053050966
-198.26797,-196.16613007413784,-198.69003708083082
-199.02449,-197.51801784569707,-198.4653079931203
-198.90952,-195.90670917477925,-197.9676558831261
-198.20393,-195.87263951456492,-197.53747497150667
-197.69868,-193.56570512138813,-196.7340625438219
-197.07832,-197.28863364586718,-196.75897132282387
-198.03992,-194.04758805896668,-196.1686453955349
-197.47989,-192.96575280766015,-195.46372212331687
-198.0921,-191.59337249112878,-194.6070023195227
-197.75899,-193.30512862260932,-194.20815664514677
-198.39854,-194.2942213232466,-194.06398898179808
-197.71152,-193.08223925675907,-193.71923890526745
-198.77849,-194.80958892143872,-193.7618177830817
-198.01826,-193.77587483718926,-193.61037870948743
-198.6119,-194.13549638264357,-193.5576961147894
-198.36525,-195.3735973599159,-193.7560404014443
-198.8878,-196.88972653302602,-194.22093938611036
-198.21089,-197.52246856220174,-194.74441642070244
-199.5361,-196.88280599320592,-195.07467745202777
-199.22682,-199.332893366579,-195.82578677375395
-199.17763,-198.69529634443822,-196.3481129560737
-198.69943,-198.59972882521726,-196.77651116898434
-199.23814,-197.9695104255406,-197.02200440206573
-198.50536,-201.75461376694335,-197.9494986159629
-198.50304,-202.44935368464783,-198.87082066509328
-198.36285,-199.19167633987308,-199.03391815957727
-199.24428,-199.76183472727172,-199.27593480551798
-199.01451,-202.0689412196587,-199.91517752150105
-199.00175,-201.11214413015674,-200.27271031142354
-199.9227,-198.52946912969,-200.07999795935936
-199.45096,-199.81055924858427,-200.15180278848058
-199.84975,-203.0085677209874,-200.8141738744264
-199.3001,-202.4761555523186,-201.27148008046106
-200.57156,-197.3938163928573,-200.68830042177007
-200.09645,-198.05136510350314,-200.30791431296396
-200.26848,-195.15502352648903,-199.4269311731037
-200.0953,-197.895537458874,-199.19131340050387
-200.77086,-198.16026542234698,-199.0378035583416
-200.36143,-199.76908834568496,-199.2103615602644
-201.29362,-198.27514392260733,-199.07187136929133
-200.62715,-198.1634942142777,-198.93051359555366
-201.23578,-197.06000817338324,-198.59868125724344
-200.6597,-199.90700258840056,-198.85543927122686
-201.13283,-200.47931116594253,-199.1826675254582
-200.19371,-197.1934912661459,-198.83638306682903
-201.24585,-199.72293149467913,-199.02005738075385
-200.03224,-200.08129095784489,-199.2439506141737
-200.17175,-200.9745863903146,-199.6034036688498
-199.46344,-202.15727196937368,-200.13298273037327
-199.52095,-201.24167882674809,-200.40822196549843
-199.31007,-202.3221265292308,-200.84478537803406
-200.09256,-200.0646899238699,-200.78426219868132
-199.9836,-198.50227326832785,-200.43118353610447
-200.12738,-200.08450209919837,-200.42652419460484
-200.3345,-200.0073446984227,-200.4046700008887
-200.27269,-198.7957669933197,-200.15279508698444
-200.15538,-199.6593753402219,-200.09929171169676
-199.81972,-200.90216093703543,-200.2876840773935
-200.17737,-198.50798514651922,-199.99153326200621
-199.86856,-203.66116999132257,-200.7159207409003
-200.13614,-201.9861202483974,-201.01386764015294
-199.75879,-202.54128849186375,-201.3704091208886
-201.00461,-201.4943929035255,-201.47200635220997
-200.70323,-202.9524226775072,-201.83154963214997
-202.00731,-202.6134583490479,-202.06958519694774
-201.3097,-200.43360534940908,-201.85366066602353
-202.1053,-203.88614937390332,-202.3205446074627
-201.40521,-203.87722059346984,-202.71268017941046
-202.5144,-201.15508487080422,-202.52474960952225
-201.66924,-203.0463624334319,-202.71817193742487
-202.42133,-204.501652395779,-203.154631020832
-201.57668,-202.9320525847991,-203.22340912805504
-202.49265,-201.49100623973973,-203.00240702391187
-201.56154,-203.3412051923669,-203.15981911271334
-201.64978,-200.21156113080772,-202.69450439374282
-201.29189,-201.33835010631208,-202.5068599440932
-201.30937,-200.1794366552221,-202.12298928579216
-200.94868,-199.96647654977826,-201.75215610622826
-200.91531,-200.34120959973055,-201.50512371470788
-200.76122,-195.517382830866,-200.37686125034233
-200.85565,-199.8700664725956,-200.24138376194014
-200.58202,-201.81550464301375,-200.49756707582034
-200.94908,-200.7759480543977,-200.52073918389823
-201.43745,-198.89032844055333,-200.18379295351582
-201.78839,-202.61432169669888,-200.60549058044415
-201.8074,-201.61234381851074,-200.7767781725629
-201.61191,-198.57413933800774,-200.346617927343
-202.44492,-198.9450372558788,-200.050933947217
-202.01031,-200.1758101583172,-200.03421780786485
-202.72234,-199.8386742431862,-199.9580378346193
-202.28664,-199.7183858312964,-199.872283622117
-202.94943,-198.68594149736336,-199.60511930863464
-202.27513,-202.7543214677848,-200.1525166309813
-202.47502,-202.97582695454992,-200.66401255293547
-201.4427,-205.54777677091653,-201.59011285884418
-202.18584,-204.16146708794963,-202.11643190598724
-201.41537,-203.64913255094248,-202.46585712396137
-201.56429,-204.6306723800118,-202.94721687231336
-200.45978,-205.91294421751144,-203.5975844726804
-200.88713,-204.33821763523832,-203.84833777579414
-199.77242,-204.24616761027298,-204.03885724516726
-200.67471,-204.5593112347052,-204.25474840765273
-200.31302,-203.36671005637783,-204.20607165365425
-201.19424,-204.4159223658599,-204.35760020574432
-200.79016,-202.4042989960246,-204.09871311426969
-201.15253,-200.21854611349326,-203.4567773813118
-200.96742,-200.62078032878435,-202.98085162584312
-201.01143,-200.37219497722427,-202.52451983414647
-201.21544,-199.60613600485658,-201.9878166295531
-201.05821,-200.24785983164864,-201.651197754676
-200.77847,-199.69020523905291,-201.2585487142021
-201.22186,-198.7810933736446,-200.75208830223917
-201.75896,-200.3750950570034,-200.62500573910137
-200.97255,-202.46030774143605,-200.91576016618103
-202.07,-202.96320312034513,-201.2622668498608
-201.68736,-204.06004179946044,-201.7683459753782
-202.63033,-201.82437905581673,-201.77641110399577
-201.58305,-205.62921367479987,-202.50634211530098
-202.83356,-203.47433478717153,-202.71938796140384
-202.19035,-203.61042275081357,-202.92536127809683
-203.18925,-205.72769399531765,-203.50133181580105
-202.4582,-204.75933794068757,-203.80614392275695
-203.67337,-203.82674125774645,-203.88538029981174
-203.00047,-202.11514554144622,-203.62377218870841
-204.28772,-201.6024844272829,-203.29937774055108
-203.81198,-201.43746946853094,-202.98829646224806
-204.38123,-201.25644794847398,-202.68641826807465
-204.02913,-200.68844959660024,-202.31967754074213
-204.16644,-199.61874149162531,-201.80306073221612
-203.82678,-196.77149020391167,-200.82178018023862
-204.21725,-195.42083100413467,-199.72981478541587
-203.71806,-200.98612528677302,-199.85963889149798
-203.54086,-199.52485445493812,-199.69841982332855
-203.20828,-200.43079374987533,-199.7382251904655
-202.78772,-203.00999358422442,-200.2674411919669
-202.46454,-199.80043784430737,-200.1137160865213
-202.28725,-201.6608499723815,-200.33954427302237
-203.18295,-201.1376555038207,-200.4362712120552
-202.55374,-200.8220090755131,-200.46166105421105
-202.44284,-199.87985166763136,-200.3068203990728
-202.56659,-199.45601435164127,-200.09660069105826
-202.57701,-199.71428035218133,-199.96898740427494
-202.21794,-202.65894281926762,-200.4225594402059
-202.76653,-201.49425450662872,-200.5910258436992
-202.348,-202.1435785771869,-200.85988749056412
-202.98297,-202.20914819726397,-201.10296056320558
-202.23544,-204.2502225349286,-201.69871575254203
-203.09753,-203.33255131518885,-202.03243499197785
-202.22554,-203.50066265692564,-202.34768989408298
-203.42615,-204.31697598452936,-202.76967562466123
-202.92688,-207.25565728467058,-203.68530651705518
-203.78453,-205.1357486742935,-204.05988841159876
-203.05696,-207.3903391126196,-204.80243053208798
-203.43465,-208.07198845184564,-205.55928210994247
-202.59393,-207.26329639911356,-206.0438074614046
-203.51465,-210.50975600897735,-207.06529521134013
-202.49208,-207.19298401686245,-207.2969582182624
-202.4858,-206.9239435752563,-207.43244782795037
-201.8178,-205.5868949138591,-207.28307012360514
-201.73145,-206.53683452137778,-207.32560095641665
-201.21277,-205.53234437556188,-207.16131013893857
-200.84105,-204.19934392217027,-206.75867483300317
-201.1595,-202.71944870533966,-206.12576683488928
-200.70778,-201.23192745238808,-205.29641913706075
-200.35344,-201.17884521272248,-204.57391695943647
-199.94824,-199.34657075655227,-203.6066073314213
-200.16534,-198.33970679134552,-202.58918201359103
-199.24846,-202.70709488038054,-202.55237649084273
-200.23428,-201.6488311628832,-202.32304109498745
-199.86931,-200.25141426881805,-201.8650281151513
-200.6891,-202.51184066265165,-201.90738247784904
-199.8944,-202.47650493804127,-201.9410203058063
-201.57301,-200.70504741255058,-201.6370448629308
-200.70299,-201.30363749788864,-201.49523689591206
-202.1114,-201.0428136592401,-201.32889991930344
-201.79056,-203.33791531507168,-201.62737542025778
-202.9955,-201.05640568155388,-201.45275914461058
-202.58978,-204.0330621835922,-201.87292116209304
-203.054,-202.25759655270542,-201.89751533660032
-202.37502,-201.5463706659514,-201.785904511629
-203.65381,-203.95132491835196,-202.1500457129016
-202.54262,-205.30063431652744,-202.7193816636402
-202.54292,-203.4858118194282,-202.86154003581856
-202.05548,-201.46978263899263,-202.59988549083633
-202.36275,-201.81289259045485,-202.4418351716601
-201.72499,-202.9903593129358,-202.5312436645867
-201.13435,-202.22657748704475,-202.46313715342143
-201.20114,-198.37915461822354,-201.67459493763778
-201.22662,-199.94106505164672,-201.29968432200926
-201.61487,-199.21212609706865,-200.84392212927668
-201.4543,-197.82623928376498,-200.19511829831353
-201.63629,-195.8009864567862,-199.26110036796194
-201.34395,-196.74313156391557,-198.64895227561996
-201.12221,-197.71508096995612,-198.31872450085362
-200.60852,-196.37598891918051,-197.79077607833656
-200.58667,-194.4898551786989,-196.99062457381467
-200.54147,-196.52849431594427,-196.7048355972774
-200.71596,-195.7124129747923,-196.31652765864996
-200.16061,-196.0934661082499,-196.0683571768801
-200.79982,-197.67257737980265,-196.16762131755527
-199.81198,-199.7856363666978,-196.6645560396347
-200.46068,-197.73931526920177,-196.70948295926542
-199.36989,-201.34339699391657,-197.4409476149615
-200.40598,-201.5823975848146,-198.11786859213555
-199.71107,-202.29141643247405,-198.83553345462857
-200.24419,-205.05529073093882,-199.97653693973467
-199.40355,-205.09427636452372,-200.95894457096375
-200.0652,-206.03200861103193,-201.97421719703155
-199.57071,-204.89824156993774,-202.6217502004785
-199.96574,-205.1094480759776,-203.20914608311273
-199.29457,-207.02363174612992,-204.06763466530404
-199.94633,-203.67674394020455,-204.1566617045615
-199.74342,-201.90003370688225,-203.88639948438518
-199.58232,-203.77997589388238,-204.00481244379733
-199.95796,-201.98391544477056,-203.7572270900908
-199.87892,-200.8469816331582,-203.32293241292894
-200.35728,-198.94108282479976,-202.58427344304204
-199.57686,-199.1634118459645,-201.99177028527254
-199.31209,-200.01112975097823,-201.64462554503874
-198.54341,-201.91230548597756,-201.70832673715864
-199.63287,-201.44895862600538,-201.67392858686924
-199.92122,-203.26756393896724,-201.98935139498892
-201.04771,-201.25535515470628,-201.87530632599606
-200.40936,-197.26787398902346,-201.01910888691927
-201.61893,-199.714557939764,-200.75294656292874
-200.73787,-199.35358144549292,-200.45838566035331
-201.68065,-197.72262126289846,-199.89886085242568
-200.84637,-199.29987290533697,-199.7235611741723
-200.99945,-198.59809503604177,-199.4439937569326
-200.5236,-198.97401766709072,-199.28051046165885
-200.87912,-197.45917413270217,-198.85720379300767
-200.42741,-197.57472699905114,-198.52230013940346
-200.22855,-195.8611174695603,-197.91596663797722
-199.84373,-198.81129386248048,-197.96482152479265
-200.52145,-199.1027547376667,-198.0682362727754
-200.03708,-197.3632933386445,-197.83184973747612
-199.60402,-196.64534068245717,-197.49928007521981
-198.75706,-198.78870514567043,-197.62859850287506
-198.62129,-201.07940481580542,-198.18018043302942
-198.51868,-197.9652801526502,-198.06427035428274
-198.73775,-197.92119461308937,-197.96101703596503
-198.49513,-198.67031889372052,-198.01931723721884
-198.91136,-200.6619693339696,-198.45146400044678
-199.43143,-199.1985390765267,-198.5455561830825
-199.30418,-199.09719123743977,-198.60904459052537
-200.5476,-199.18993812706574,-198.68297357605212
-200.24124,-201.30956878534812,-199.1506555249126
-200.18073,-198.50428925294543,-199.01806392493745
-199.60747,-194.82152484354788,-198.20580174445215
-200.44562,-194.3821708446792,-197.43054934946497
-199.7977,-199.40743865713384,-197.72691200884384
-201.06874,-201.50534303630246,-198.38237286146568
-200.37871,-202.22310807952252,-199.08090121204953
-201.00037,-201.8204875745553,-199.6016333487534
-200.52315,-203.1546955357711,-200.2991144343726
-200.87724,-204.39355412928637,-201.128013057506
-200.04436,-203.23915140570003,-201.61273983548045
-199.80467,-202.26621467287183,-201.8367746621046
